0.350877	0.310232
0.353383	0.311897
0.35589	0.313551
0.358396	0.315195
0.360902	0.316827
0.363409	0.318449
0.365915	0.320059
0.368421	0.321659
0.370927	0.323248
0.373434	0.324825
0.37594	0.326392
0.378446	0.327947
0.380952	0.329491
0.383459	0.331024
0.385965	0.332546
0.388471	0.334056
0.390977	0.335555
0.393484	0.337043
0.39599	0.338519
0.398496	0.339984
0.401003	0.341438
0.403509	0.342879
0.406015	0.34431
0.408521	0.345729
0.411028	0.347136
0.413534	0.348532
0.41604	0.349916
0.418546	0.351288
0.421053	0.352649
0.423559	0.353998
0.426065	0.355335
0.428571	0.35666
0.431078	0.357974
0.433584	0.359276
0.43609	0.360566
0.438596	0.361844
0.441103	0.36311
0.443609	0.364364
0.446115	0.365607
0.448622	0.366837
0.451128	0.368056
0.453634	0.369262
0.45614	0.370457
0.458647	0.371639
0.461153	0.37281
0.463659	0.373968
0.466165	0.375114
0.468672	0.376248
0.471178	0.37737
0.473684	0.37848
0.47619	0.379578
0.478697	0.380664
0.481203	0.381737
0.483709	0.382799
0.486216	0.383848
0.488722	0.384885
0.491228	0.38591
0.493734	0.386922
0.496241	0.387923
0.498747	0.388911
0.501253	0.389887
0.503759	0.390851
0.506266	0.391802
0.508772	0.392741
0.511278	0.393668
0.513784	0.394583
0.516291	0.395485
0.518797	0.396376
0.521303	0.397254
0.52381	0.398119
0.526316	0.398973
0.528822	0.399814
0.531328	0.400643
0.533835	0.40146
0.536341	0.402264
0.538847	0.403056
0.541353	0.403836
0.54386	0.404604
0.546366	0.405359
0.548872	0.406102
0.551378	0.406833
0.553885	0.407552
0.556391	0.408258
0.558897	0.408953
0.561404	0.409635
0.56391	0.410305
0.566416	0.410962
0.568922	0.411608
0.571429	0.412241
0.573935	0.412863
0.576441	0.413472
0.578947	0.414069
0.581454	0.414653
0.58396	0.415226
0.586466	0.415787
0.588972	0.416335
0.591479	0.416872
0.593985	0.417396
0.596491	0.417909
0.598997	0.418409
0.601504	0.418897
0.60401	0.419374
0.606516	0.419838
0.609023	0.420291
0.611529	0.420731
0.614035	0.42116
0.616541	0.421577
0.619048	0.421982
0.621554	0.422375
0.62406	0.422756
0.626566	0.423126
0.629073	0.423483
0.631579	0.423829
0.634085	0.424164
0.636591	0.424486
0.639098	0.424797
0.641604	0.425096
0.64411	0.425384
0.646617	0.42566
0.649123	0.425924
0.651629	0.426177
0.654135	0.426418
0.656642	0.426648
0.659148	0.426867
0.661654	0.427074
0.66416	0.427269
0.666667	0.427454
0.669173	0.427626
0.671679	0.427788
0.674185	0.427938
0.676692	0.428077
0.679198	0.428205
0.681704	0.428322
0.684211	0.428428
0.686717	0.428522
0.689223	0.428605
0.691729	0.428678
0.694236	0.428739
0.696742	0.428789
0.699248	0.428829
0.701754	0.428857
0.704261	0.428875
0.706767	0.428882
0.709273	0.428878
0.711779	0.428863
0.714286	0.428838
0.716792	0.428802
0.719298	0.428755
0.721805	0.428698
0.724311	0.42863
0.726817	0.428552
0.729323	0.428463
0.73183	0.428364
0.734336	0.428254
0.736842	0.428134
0.739348	0.428004
0.741855	0.427864
0.744361	0.427713
0.746867	0.427552
0.749373	0.427381
0.75188	0.4272
0.754386	0.427009
0.756892	0.426808
0.759398	0.426597
0.761905	0.426376
0.764411	0.426146
0.766917	0.425905
0.769424	0.425655
0.77193	0.425395
0.774436	0.425125
0.776942	0.424846
0.779449	0.424557
0.781955	0.424259
0.784461	0.423951
0.786967	0.423634
0.789474	0.423307
0.79198	0.422971
0.794486	0.422626
0.796992	0.422271
0.799499	0.421908
0.802005	0.421535
0.804511	0.421153
0.807018	0.420762
0.809524	0.420362
0.81203	0.419954
0.814536	0.419536
0.817043	0.41911
0.819549	0.418674
0.822055	0.418231
0.824561	0.417778
0.827068	0.417317
0.829574	0.416847
0.83208	0.416369
0.834586	0.415882
0.837093	0.415387
0.839599	0.414884
0.842105	0.414372
0.844612	0.413852
0.847118	0.413324
0.849624	0.412787
0.85213	0.412243
0.854637	0.411691
0.857143	0.411131
0.859649	0.410562
0.862155	0.409986
0.864662	0.409402
0.867168	0.408811
0.869674	0.408212
0.87218	0.407605
0.874687	0.40699
0.877193	0.406368
0.879699	0.405739
0.882206	0.405102
0.884712	0.404458
0.887218	0.403806
0.889724	0.403147
0.892231	0.402482
0.894737	0.401809
0.897243	0.401128
0.899749	0.400441
0.902256	0.399747
0.904762	0.399046
0.907268	0.398339
0.909774	0.397624
0.912281	0.396903
0.914787	0.396175
0.917293	0.39544
0.919799	0.394699
0.922306	0.393952
0.924812	0.393198
0.927318	0.392438
0.929825	0.391671
0.932331	0.390898
0.934837	0.390119
0.937343	0.389334
0.93985	0.388543
0.942356	0.387745
0.944862	0.386942
0.947368	0.386133
0.949875	0.385318
0.952381	0.384497
0.954887	0.38367
0.957393	0.382838
0.9599	0.382
0.962406	0.381157
0.964912	0.380308
0.967419	0.379454
0.969925	0.378594
0.972431	0.377729
0.974937	0.376859
0.977444	0.375983
0.97995	0.375103
0.982456	0.374217
0.984962	0.373326
0.987469	0.37243
0.989975	0.37153
0.992481	0.370624
0.994987	0.369714
0.997494	0.368799
1	0.367879
